,input_words,predicted_label,gold_label
549,"['Restaurant', 'review', 'Who', 'knew', 'that', 'there', 'would', 'be', 'a', 'restaurant', 'inside', 'a', 'wine', 'store', 'I', 'have', 'been', 'excited', 'to', 'give', 'this', 'place', 'a', 'try', 'especially', 'after', 'one', 'of', 'my', 'coworkers', 'commented', 'how', 'amazing', 'the', 'fish', 'special', 'was', 'Our', 'family', 'headed', 'out', 'for', 'dinner', 'one', 'night', 'Luckily', 'we', 'got', 'there', 'in', 'time', 'to', 'snag', 'the', 'last', 'table', 'This', 'is', 'not', 'your', 'typical', 'restaurant', 'as', 'it', 'is', 'situated', 'inside', 'a', 'wine', 'store', 'Be', 'very', 'careful', 'if', 'you', 'are', 'planning', 'to', 'bring', 'your', 'kids', 'here', 'This', 'is', 'not', 'a', 'kid', 'friendly', 'store', 'One', 'of', 'our', 'friends', 'brought', 'there', 'kid', 'here', 'on', 'another', 'visit', 'and', 'broke', 'something', 'in', 'store', 'The', 'store', 'owner', 'forced', 'them', 'to', 'pay', 'for', 'the', 'item', 'so', 'be', 'warned', 'We', 'started', 'out', 'with', 'a', 'cheese', 'plate', 'which', 'came', 'with', 'grapes', 'jam', 'nuts', 'etc', 'and', 'also', 'bread', 'This', 'was', 'quite', 'tasty', 'The', 'main', 'entree', 'was', 'quite', 'expensive', 'I', 'dont', 'even', 'remember', 'the', 'name', 'of', 'the', 'fish', 'but', 'it', 'was', 'nice', 'and', 'flaky', 'and', 'fresh', 'Not', 'quite', 'up', 'to', 'the', '28', 'dollar', 'price', 'quality', 'that', 'you', 'would', 'expect', 'ordering', 'the', 'fish', 'at', 'McCormick', 'seafood', 'restaurant', 'I', 'dont', 'remember', 'the', 'final', 'bill', 'but', 'it', 'was', 'not', 'cheap', 'at', 'all', 'Pros', 'great', 'fresh', 'menu', 'items', 'check', 'the', 'website', 'for', 'the', 'most', 'up', 'to', 'date', 'items', 'great', 'wine', 'pairing', 'cheese', 'plate', 'is', 'a', 'huge', 'plus', 'Cons', 'high', 'price', 'very', 'cramped', 'seating', 'not', 'child', 'friendly', 'Hidden', 'deals', 'Check', 'out', 'the', 'website', 'for', 'prices', 'and', 'specials', 'Health', 'code', 'rating', 'A', 'Very', 'clean', 'and', 'well', 'kept', 'httpchampaignilgegovcomchampaignestabcfmfacilityID809']",0,2
550,"['Not', 'great', 'big', 'help', 'turn', 'over', 'so', 'service', 'is', 'sometimes', 'bad', 'food', 'is', 'just', 'average', 'nothing', 'special', 'but', 'its', 'convenient', 'if', 'you', 'live', 'in', 'Sun', 'City', 'Grand']",0,1
551,"['Im', 'sure', '2582', 'isnt', 'even', 'a', 'legal', 'driver', 'No', 'meter', 'and', 'she', 'didnt', 'want', 'us', 'to', 'exit', 'the', 'vehicle', 'when', 'I', 'called', 'her', 'out', 'on', 'the', 'meter', 'not', 'working', 'and', '27', 'from', 'the', 'airport', 'to', 'Flamingo', 'Such', 'a', 'joke', 'I', 'filed', 'a', 'complaint', 'with', 'The', 'Taxi', 'Cab', 'Authority', 'She', 'was', 'nice', 'and', 'tried', 'to', 'play', 'it', 'off', 'I', 'will', 'be', 'keeping', 'Uber', 'as', 'a', 'first', 'resort', 'you', 'dont', 'really', 'have', 'a', 'choice', 'in', 'which', 'cab', 'you', 'get', 'from', 'the', 'airport', 'Its', 'whatever', 'number', 'they', 'tell', 'you']",1,0
552,"['We', 'stayed', 'here', 'for', '3', 'days', 'on', 'a', 'weekend', 'business', 'trip', 'in', 'mid', 'March', 'for', 'the', 'annual', 'Aloha', 'Festival', 'at', 'Tempe', 'lake', 'and', 'were', 'impressed', 'by', 'the', 'remodeling', 'efforts', 'The', 'room', 'was', 'very', 'comfortable', 'and', 'had', 'a', 'contemporary', 'feel', 'It', 'was', 'equipped', 'with', 'a', 'small', 'fridge', 'and', 'microwave', 'with', 'a', 'sink', 'Great', 'place', 'to', 'stay', 'for', 'the', 'road', 'warrior', 'The', 'day', 'we', 'were', 'to', 'check', 'out', 'we', 'decided', 'to', 'try', 'their', 'restaurant', 'which', 'offered', 'a', '10', 'breakfast', 'buffet', 'It', 'was', 'a', 'really', 'expensive', 'deal', 'as', 'the', 'buffet', 'was', 'very', 'basic', 'On', 'top', 'of', 'that', 'one', 'of', 'the', 'waitress', 'has', 'started', 'putting', 'things', 'away', 'as', 'people', 'were', 'still', 'trickling', 'in', 'The', 'kids', 'menu', 'was', 'very', 'basic', 'and', 'I', 'thought', 'Id', 'just', 'complement', 'their', 'breakfast', 'by', 'adding', 'yoghurt', 'and', 'fruit', 'from', 'the', 'buffet', 'As', 'a', 'parent', 'I', 'wanted', 'them', 'to', 'have', 'a', 'more', 'balanced', 'breakfast', 'No', 'big', 'deal', 'Ill', 'eat', 'less', 'and', 'they', 'can', 'have', 'my', 'share', 'Its', 'a', 'buffet', 'Thats', 'when', 'one', 'of', 'the', 'waitress', 'snapped', 'at', 'me', 'saying', 'that', 'she', 'should', 'charge', 'me', 'for', 'the', 'banana', 'and', 'the', 'yoghurt', 'since', 'those', 'items', 'are', 'only', 'for', 'adults', 'who', 'pay', 'for', 'the', 'buffet', 'She', 'went', 'off', 'for', 'a', 'good', '5', 'minutes', 'and', 'I', 'was', 'just', 'amazed', 'at', 'how', 'she', 'would', 'worry', 'about', 'charging', 'a', 'customer', 'for', 'a', '25', 'cent', 'banana', 'and', 'a', '50', 'cent', 'yoghurt', 'when', 'the', 'customer', 'just', 'spent', 'more', 'than', '300', 'in', 'her', 'establishment', 'I', 'was', 'going', 'to', 'take', 'her', 'name', 'down', 'but', 'suddenly', 'everyone', 'went', 'into', 'hiding', 'in', 'the', 'kitchen', 'So', 'I', 'had', 'to', 'bring', 'this', 'to', 'the', 'managers', 'attention', 'I', 'believe', 'his', 'name', 'was', 'BJ', 'He', 'did', 'a', 'great', 'job', 'taking', 'care', 'of', 'the', 'issue', 'Zach', 'at', 'the', 'front', 'desk', 'was', 'also', 'great', 'So', 'thumbs', 'up', 'for', 'the', 'remodeling', 'and', 'customer', 'service', 'at', 'the', 'hotel', 'The', 'restaurant', 'on', 'the', 'other', 'hand', 'I', 'would', 'avoid', 'completely', 'If', 'you', 'see', 'a', 'skinny', 'waitress', 'with', 'sandy', 'hair', 'in', 'a', 'pony', 'tail', 'that', 'looks', 'like', 'shes', 'on', 'drugs', 'expect', '5', 'star', 'customer', 'service']",0,2
553,"['I', 'have', 'been', 'in', 'this', 'restaurant', 'multiple', 'times', 'I', 'usually', 'order', 'my', 'meal', 'to', 'go', 'An', 'every', 'single', 'time', 'that', 'I', 'have', 'been', 'in', 'there', 'I', 'have', 'waited', 'at', 'least', '25', 'minutes', 'before', 'an', 'employee', 'even', 'acknowledged', 'that', 'I', 'was', 'there', 'waiting', 'even', 'though', 'multiple', 'employees', 'passed', 'me', 'by', 'some', 'making', 'eye', 'contact', 'and', 'not', 'one', 'offered', 'to', 'help', 'me', 'The', 'food', 'is', 'great', 'and', 'the', 'service', 'when', 'they', 'decide', 'to', 'provide', 'it', 'is', 'good', 'I', 'really', 'like', 'the', 'food', 'but', 'I', 'strongly', 'dislike', 'waiting', 'almost', 'half', 'an', 'hour', 'for', 'them', 'to', 'approach', 'me', 'Sorry']",0,1
554,"['OK', 'the', 'food', 'tasted', 'good', 'Aside', 'from', 'that', 'I', 'have', 'to', 'say', 'I', 'was', 'pretty', 'disappointed', 'Overpriced', 'small', 'portions', 'It', 'was', 'more', 'like', 'a', 'tapas', 'bar', 'with', 'the', 'portions', 'they', 'served', 'But', 'at', 'an', 'average', 'price', 'of', '25', 'per', 'plate', 'you', 'really', 'couldnt', 'be', 'more', 'disappointed', 'Yes', 'I', 'already', 'said', 'that', 'but', 'we', 'were', 'My', 'date', 'had', 'the', 'seafood', 'dish', 'with', 'shrimp', 'calamari', 'and', 'fish', 'There', 'were', '3', 'pieces', 'of', 'shrimp', 'in', 'the', 'dish', 'and', 'they', 'were', 'those', 'small', 'cheap', 'ones', 'not', 'even', 'jumbo', 'shrimp', 'Un', 'effen', 'real', 'for', '25', 'Both', 'the', 'red', 'meat', 'dishes', 'venison', 'and', 'something', 'else', 'beef', 'I', 'think', 'were', 'not', 'available', 'so', 'I', 'went', 'with', 'what', 'was', 'itwell', 'it', 'was', 'so', 'uneventful', 'that', 'I', 'cant', 'even', 'remember', 'What', 'ever', 'it', 'was', 'it', 'was', 'small', 'and', 'unsatisfying', 'The', 'waiter', 'threw', 'in', 'a', 'free', 'dessert', 'because', 'we', 'were', 'so', 'pissed', 'but', 'even', 'that', 'sucked', 'Mango', 'cheesecake', 'not', 'good', 'Mediocre', 'decor', 'Good', 'music', 'though', 'You', 'cant', 'even', 'open', 'the', 'menu', 'on', 'the', 'website', 'which', 'I', 'just', 'tried', 'to', 'do', 'so', 'I', 'could', 'tell', 'you', 'about', 'what', 'I', 'ate', 'but', 'I', 'couldnt', 'even', 'open', 'it', 'Hello', 'Simplify', 'We', 'were', 'both', 'hungry', 'when', 'we', 'left', 'Nuff', 'said']",0,1
555,"['I', 'had', 'high', 'expectation', 'but', 'turns', 'out', 'it', 'is', 'just', 'normal', 'standard', 'Chicken', 'is', 'dry', 'and', 'the', 'price', 'is', 'a', 'bit', 'over']",0,2
556,"['Went', 'there', 'on', 'a', 'late', 'Sunday', 'afternoon', 'there', 'was', 'four', 'other', 'people', 'in', 'the', 'restaurant', 'The', 'restaurant', 'is', 'small', 'and', 'maybe', 'holds', 'up', 'to', '20', 'inside', 'in', 'a', 'semi', 'circle', 'bartable', 'I', 'do', 'a', 'take', 'out', 'order', 'and', 'sit', 'down', 'to', 'wait', 'and', 'then', 'a', 'large', 'group', 'of', '7', 'comes', 'in', 'to', 'sit', 'so', 'I', 'give', 'up', 'my', 'seat', 'so', 'they', 'could', 'sit', 'together', 'and', 'the', 'waitress', 'thanks', 'me', 'and', 'tells', 'me', 'to', 'sit', 'and', 'as', 'I', 'sit', 'this', 'idiot', 'in', 'the', 'group', 'that', 'sat', 'in', 'the', 'seat', 'I', 'gave', 'up', 'asked', 'me', 'to', 'move', 'so', 'he', 'could', 'sit', 'next', 'to', 'his', 'friend', 'which', 'there', 'was', 'a', 'seat', 'between', 'his', 'friend', 'and', 'I', 'Wanted', 'to', 'put', 'my', 'fist', 'in', 'his', 'food', 'since', 'I', 'gave', 'up', 'my', 'seat', 'previously', 'and', 'he', 'was', 'so', 'ungrateful', 'This', 'led', 'to', 'my', 'displeasure', 'for', 'my', 'experience', 'here', 'I', 'ordered', 'the', 'Ingo', 'Burger', 'with', 'a', 'fried', 'egg', 'which', 'I', 'specifically', 'asked', 'to', 'not', 'have', 'sunny', 'side', 'up', 'As', 'I', 'opened', 'my', 'food', 'later', 'the', 'first', 'thing', 'I', 'see', 'is', 'a', 'burger', 'with', 'a', 'sunny', 'side', 'up', 'egg', 'Also', 'ordered', 'the', 'fresh', 'shattered', 'potato', 'chips', 'they', 'were', 'pretty', 'good', 'but', 'the', 'dipping', 'sauce', 'seemed', 'a', 'little', 'off', 'Overall', 'the', 'food', 'was', 'average', 'at', 'best', 'the', 'service', 'was', 'average', 'and', 'the', 'idiot', 'in', 'the', 'restaurant', 'was', 'like', 'a', 'grade', 'school', 'punk', 'With', 'all', 'the', 'quality', 'restaurants', 'in', 'that', 'area', 'that', 'will', 'be', 'the', 'last', 'time', 'I', 'will', 'eat', 'here']",0,1
557,"['To', 'start', 'with', 'we', 'went', 'to', 'the', 'Food', 'Truck', 'Friday', 'because', 'this', 'truck', 'was', 'going', 'to', 'be', 'there', 'Coupled', 'with', 'another', 'truck', 'that', 'we', 'wanted', 'to', 'try', 'we', 'talked', 'about', 'it', 'for', 'weeks', 'Keep', 'in', 'mind', 'that', 'I', 'write', 'these', 'reviews', 'not', 'just', 'to', 'help', 'the', 'customers', 'be', 'wise', 'consumers', 'but', 'also', 'so', 'that', 'business', 'owners', 'can', 'get', 'feedback', 'from', 'customers', 'and', 'gain', 'insight', 'into', 'running', 'their', 'business', 'in', 'the', 'most', 'successful', 'manner', 'With', 'that', 'said', 'I', 'struggle', 'with', 'this', 'review', 'The', 'company', 'has', 'really', 'been', 'well', 'marketed', 'and', 'over', 'hyped', 'The', 'truck', 'is', 'beautiful', 'and', 'as', 'up', 'to', 'date', 'as', 'possible', 'The', 'line', 'was', 'extremely', 'long', 'and', 'it', 'took', 'quite', 'a', 'while', 'for', 'food', 'to', 'come', 'out', 'While', 'waiting', 'in', 'line', 'I', 'noticed', 'that', 'several', 'people', 'were', 'complaining', 'and', 'returning', 'food', 'I', 'was', 'honestly', 'pretty', 'worried', 'at', 'that', 'point', 'and', 'tried', 'to', 'hear', 'why', 'they', 'were', 'coming', 'back', 'The', 'complaints', 'were', 'all', 'the', 'same', 'The', 'lobster', 'rolls', 'they', 'had', 'ordered', 'were', 'supposed', 'to', 'be', 'hot', 'and', 'that', 'the', 'lobster', 'was', 'cold', 'I', 'asked', 'one', 'lady', 'what', 'was', 'wrong', 'with', 'her', 'food', 'and', 'she', 'told', 'me', 'that', 'it', 'was', 'ice', 'cold', 'in', 'the', 'middle', 'People', 'were', 'not', 'complaining', 'about', 'the', 'line', 'to', 'order', 'They', 'were', 'complaining', 'about', 'the', 'wait', 'for', 'their', 'food', 'There', 'was', 'a', 'huge', 'group', 'of', 'people', 'waiting', 'for', 'food', 'Suddenly', 'a', 'woman', 'appeared', 'frantically', 'trying', 'to', 'get', 'into', 'the', 'trucks', 'front', 'door', 'which', 'was', 'locked', 'She', 'had', 'Walmart', 'bags', 'in', 'her', 'arms', 'I', 'said', 'to', 'my', 'wife', 'that', 'she', 'must', 'have', 'made', 'a', 'Walmart', 'run', 'for', 'Lobster', 'We', 'were', 'in', 'the', 'parking', 'lot', 'for', 'Sams', 'Club', 'and', 'next', 'to', 'the', 'Walmart', 'I', 'was', 'joking', 'but', 'I', 'think', 'she', 'went', 'to', 'get', 'bread', 'Thats', 'right', 'my', 'roll', 'was', 'on', 'bread', 'I', 'would', 'say', 'it', 'was', 'Texas', 'Toast', 'to', 'be', 'exact', 'So', 'it', 'was', 'my', 'turn', 'to', 'order', 'The', 'guy', 'is', 'taking', 'orders', 'from', 'the', 'window', 'which', 'is', 'quite', 'high', 'and', 'I', 'had', 'trouble', 'hearing', 'him', 'He', 'used', 'a', 'tablet', 'to', 'have', 'me', 'sign', 'for', 'my', 'debit', 'card', 'They', 'ask', 'for', 'an', 'optional', 'tip', 'which', 'I', 'find', 'absurd', 'when', 'no', 'one', 'is', 'doing', 'anything', 'worth', 'tipping', 'They', 'didnt', 'bring', 'my', 'food', 'and', 'as', 'a', 'matter', 'of', 'fact', 'I', 'had', 'to', 'ask', 'for', 'a', 'napkin', 'and', 'a', 'fork', 'When', 'I', 'went', 'back', 'to', 'get', 'a', 'knife', 'the', 'lady', 'was', 'very', 'nice', 'but', 'I', 'still', 'wouldnt', 'say', 'it', 'was', 'worthy', 'of', 'even', 'more', 'money', 'I', 'must', 'admit', 'that', 'I', 'was', 'taken', 'back', 'by', 'the', 'price', 'I', 'know', 'that', 'lobster', 'can', 'be', 'expensive', 'but', 'this', 'is', 'extremely', 'expensive', 'for', 'the', 'size', 'of', 'roll', 'you', 'get', 'It', 'is', 'about', 'double', 'what', 'I', 'think', 'it', 'is', 'worth', 'Our', 'order', 'did', 'not', 'take', 'too', 'long', 'to', 'get', 'about', '8', 'minutes', 'I', 'guess', 'once', 'the', 'cook', 'came', 'back', 'it', 'was', 'easier', 'to', 'pump', 'out', 'food', 'By', 'the', 'way', 'I', 'watched', 'to', 'see', 'if', 'she', 'washed', 'her', 'hands', 'and', 'she', 'did', 'The', 'man', 'called', 'our', 'name', 'over', 'the', 'loud', 'speaker', 'that', 'is', 'useless', 'I', 'didnt', 'see', 'anyone', 'else', 'go', 'to', 'the', 'window', 'so', 'I', 'figured', 'it', 'must', 'be', 'mine', 'Anyway', 'we', 'got', 'our', 'food', 'and', 'I', 'was', 'shocked', 'at', 'how', 'small', 'it', 'was', 'My', 'wife', 'and', 'I', 'always', 'split', 'food', 'I', 'could', 'eat', 'three', 'of', 'these', 'on', 'my', 'own', 'We', 'each', 'took', 'our', 'two', 'bites', 'and', 'the', 'Lobster', 'is', 'wonderful', 'It', 'has', 'a', 'wonderful', 'sweet', 'flavor', 'There', 'was', 'a', 'small', 'line', 'of', 'mayo', 'on', 'the', 'Texas', 'toast', 'that', 'did', 'not', 'make', 'much', 'difference', 'I', 'would', 'double', 'the', 'mayo', 'but', 'that', 'is', 'me', 'It', 'was', 'lobster', 'on', 'bread', 'Well', 'the', 'wait', 'was', 'over', 'and', 'in', 'two', 'bites', 'the', 'meal', 'was', 'over', 'I', 'looked', 'at', 'my', 'wife', 'and', 'laughed', 'I', 'said', 'well', 'that', 'was', 'a', 'big', 'bubble', 'buster', 'She', 'said', 'she', 'thought', 'the', 'flavor', 'was', 'great', 'but', 'that', 'the', '20', 'we', 'spent', 'was', 'not', 'worth', 'it', 'For', 'the', 'record', 'the', 'roll', 'was', '1650', 'plus', 'tax', 'and', 'tip', 'I', 'felt', 'a', 'little', 'robbed', 'to', 'be', 'honest', 'I', 'am', 'the', 'type', 'of', 'person', 'that', 'tips', 'huge', 'amounts', 'for', 'great', 'service', 'and', 'doesnt', 'mind', 'paying', 'a', 'lot', 'of', 'money', 'for', 'quality', 'food', 'and', 'service', 'In', 'this', 'case', 'it', 'was', 'a', 'bit', 'much', 'Lets', 'not', 'forget', 'this', 'is', 'a', 'food', 'truck', 'They', 'dont', 'even', 'have', 'the', 'overhead', 'of', 'a', 'brick', 'and', 'mortar', 'restaurant', 'They', 'must', 'be', 'making', 'a', 'killing', 'off', 'the', 'name', 'and', 'notoriety', 'but', 'it', 'will', 'not', 'last', 'for', 'long', 'because', 'I', 'cant', 'imagine', 'too', 'many', 'people', 'will', 'go', 'twice', 'I', 'know', 'that', 'I', 'would', 'never', 'do', 'it', 'again', 'I', 'love', 'Shark', 'Tank', 'and', 'this', 'is', 'good', 'quality', 'lobster', 'but', 'they', 'better', 'listen', 'to', 'their', 'customers', 'or', 'they', 'wont', 'be', 'around', 'long', 'Overall', 'I', 'rate', 'them', 'a', '2', 'Quantity', 'of', 'food', '1', 'Service', '3', 'Price', 'point', '1', 'Quality', 'of', 'food', '5']",0,1
558,"['I', 'stopped', 'here', 'on', 'a', 'stormy', 'Tuesday', 'thinking', 'it', 'might', 'be', 'less', 'busy', 'and', 'I', 'could', 'easily', 'find', 'a', 'parking', 'space', 'Wrongapparently', 'the', 'place', 'still', 'has', 'the', 'newness', 'factor', 'and', 'I', 'drove', 'around', '10', 'minutes', 'trying', 'to', 'find', 'a', 'parking', 'space', 'I', 'tried', 'the', 'valet', 'parking', 'across', 'the', 'street', 'but', 'they', 'were', 'full', 'and', 'I', 'ended', 'up', 'driving', 'around', 'before', 'settling', 'on', 'a', 'space', '3', 'blocks', 'away', 'Thankfully', 'there', 'were', 'a', 'couple', 'of', 'seats', 'at', 'the', 'bar', 'which', 'I', 'claimed', 'one', 'Looking', 'around', 'the', 'place', 'I', 'felt', 'really', 'old', 'here', 'The', 'place', 'seems', 'to', 'cater', 'to', 'the', 'younger', 'crowd', 'even', 'at', '8pm', 'The', 'bar', 'was', 'busy', 'It', 'was', 'about', '10', 'minutes', 'before', 'someone', 'even', 'acknowledged', 'me', 'Then', 'I', 'asked', 'what', 'their', 'beers', 'were', 'and', 'she', 'explained', 'them', 'little', 'did', 'I', 'know', 'that', 'the', 'menu', 'she', 'would', 'hand', 'me', 'in', 'a', 'few', 'minutes', 'would', 'contain', 'a', 'list', 'of', 'their', 'beers', 'Thankfully', 'they', 'have', 'a', 'bunch', 'of', 'craft', 'beers', 'on', 'tap', 'The', 'food', 'menu', 'is', 'small', 'and', 'consists', 'of', 'apps', 'think', 'chips', 'with', 'salsa', 'queso', 'or', 'guac', 'salads', 'tacos', 'and', 'such', 'but', 'your', 'choices', 'are', 'limited', 'for', 'all', 'of', 'them', 'I', 'went', 'with', 'the', 'recommendation', 'from', 'another', 'review', 'of', 'the', 'queso', 'with', 'everything', 'except', 'chorizo', 'for', 'an', 'app', 'and', '2', 'tacos', 'rojas', 'which', 'were', 'all', 'vegetarian', 'Another', 'disappointment', 'when', 'both', 'arrived', 'at', 'the', 'same', 'time', 'The', 'queso', 'was', 'mediocre', 'at', 'best', 'It', 'was', 'very', 'grainy', 'and', 'the', 'extras', 'of', 'black', 'beans', 'and', 'jalapenos', 'were', 'on', 'top', 'of', 'a', 'cheese', 'crust', 'rather', 'than', 'mixed', 'in', 'the', 'queso', 'The', 'tacos', 'were', 'decent', 'but', 'nothing', 'i', 'would', 'consider', 'better', 'than', 'average', 'Service', 'is', 'what', 'caused', 'this', 'to', 'be', 'a', '2', 'star', 'review', 'rather', 'than', 'a', '3', 'Although', 'there', 'were', '3', 'bartenders', 'only', 'one', 'seemed', 'to', 'be', 'my', 'bartender', 'but', 'she', 'disappeared', 'and', 'I', 'didnt', 'see', 'her', 'after', 'one', 'Are', 'you', 'ok', 'here', 'Another', 'bartender', 'asked', 'me', 'if', 'I', 'wanted', 'another', 'beer', 'but', 'that', 'was', 'itat', 'that', 'point', 'I', 'was', 'ready', 'to', 'close', 'my', 'bill', 'The', '3rd', 'one', 'asked', 'again', 'if', 'I', 'needed', 'another', 'beer', 'and', 'I', 'stated', 'I', 'was', 'done', 'and', 'finally', 'I', 'received', 'a', 'check', 'Unfortunately', 'at', 'the', 'time', 'it', 'was', 'too', 'late', 'to', 'make', 'up', 'for', 'the', 'other', 'mistakes', 'So', 'if', 'you', 'like', 'trendy', 'places', 'in', 'trendy', 'neighborhoods', 'with', 'limited', 'parking', 'perhaps', 'you', 'would', 'enjoy', 'this', 'one', 'But', 'honestly', 'my', 'other', 'choice', 'when', 'i', 'chose', 'to', 'stop', 'here', 'was', 'Moes', 'down', 'the', 'street', 'After', 'spending', 'some', 'time', 'at', 'Bakersfield', 'I', 'wish', 'I', 'would', 'have', 'chose', 'Moes', 'This', 'place', 'seems', 'to', 'be', 'popular', 'with', 'some', 'of', 'the', 'locals', 'but', 'if', 'you', 'check', 'their', 'website', 'it', 'appears', 'they', 'are', 'yet', 'another', 'chain', 'with', 'their', 'other', 'locations', 'in', 'the', 'midwest', 'In', 'order', 'to', 'survive', 'here', 'they', 'need', 'to', 'be', 'open', 'to', 'people', 'over', '40', 'improve', 'their', 'bar', 'service', 'and', 'make', 'their', 'restaurant', 'a', 'destination', 'where', 'people', 'will', 'walk', 'for', 'blocks', 'to', 'get', 'there', 'I', 'cannot', 'see', 'myself', 'coming', 'back', 'here', 'until', 'something', 'changes']",0,1
559,"['I', 'really', 'like', 'me', 'sum', 'little', 'caesars', 'but', 'this', 'location', 'needs', 'a', 'little', 'undercover', 'boss', 'Ran', 'by', 'kids', 'so', 'theres', 'not', 'much', 'to', 'the', 'order', 'of', 'things', 'Its', 'basically', 'putting', 'out', 'fires', '247', 'here', 'Thank', 'goodness', 'the', 'little', 'caesar', 'pizza', 'making', 'idea', 'is', 'almost', 'bulletproof', 'because', 'thats', 'the', 'only', 'thing', 'that', 'will', 'keep', 'this', 'place', 'together', 'Every', 'time', 'Ive', 'come', 'here', 'my', 'order', 'gets', 'messed', 'up', 'No', 'one', 'ever', 'seams', 'happy', 'when', 'they', 'get', 'up', 'to', 'the', 'counter', 'Orders', 'are', 'messed', 'up', 'or', 'lost', 'in', 'the', 'mix', 'All', 'the', 'monkeys', 'in', 'the', 'back', 'are', 'running', 'a', 'million', 'miles', 'an', 'hour', 'trying', 'to', 'quickly', 'put', 'out', 'the', 'fires', 'and', 'occasionally', 'youll', 'see', 'the', 'monkeys', 'fling', 'a', 'little', 'poo']",2,1
