,input_words,predicted_label,gold_label
373,"['This', 'is', 'a', 'run', 'down', 'hotel', 'that', 'has', 'been', 'converted', 'into', 'timeshares', 'as', 'well', 'as', 'what', 'they', 'pretend', 'to', 'be', 'an', 'upgrade', 'on', 'many', 'of', 'the', 'guestrooms', 'They', 'will', 'upsell', 'you', 'on', 'what', 'they', 'call', 'signature', 'rooms', 'but', 'things', 'like', 'the', 'plumbing', 'and', 'the', 'airconditioning', 'dont', 'work', 'well', 'Ive', 'tried', 'three', 'different', 'rooms', 'and', 'all', 'them', 'have', 'faucets', 'in', 'the', 'showers', 'that', 'will', 'not', 'turn', 'off', 'and', 'leak', 'constantly', 'some', 'with', 'large', 'streams', 'of', 'water', 'The', 'engineers', 'tell', 'us', 'that', 'theres', 'no', 'way', 'they', 'can', 'fix', 'these', 'issues', 'except', 'to', 'shut', 'off', 'the', 'water', 'on', 'the', 'floors', 'and', 'redo', 'everything', 'If', 'the', 'hotel', 'is', 'going', 'to', 'sell', 'renovated', 'rooms', 'then', 'theyre', 'lying', 'Then', 'they', 'offer', 'you', 'to', 'upgrade', 'to', 'one', 'of', 'their', 'timeshare', 'suites', 'but', 'of', 'course', 'at', 'a', 'lot', 'of', 'extra', 'money', 'So', 'they', 'give', 'you', 'inferior', 'product', 'and', 'tell', 'you', 'that', 'the', 'only', 'way', 'to', 'get', 'anything', 'better', 'is', 'to', 'pay', 'more', 'Im', 'at', 'a', 'conference', 'with', 'a', 'lot', 'of', 'engineers', 'and', 'mechanics', 'and', 'technical', 'people', 'this', 'weekend', 'who', 'will', 'fill', 'up', 'the', 'hotel', 'Theyre', 'going', 'to', 'destroy', 'this', 'place', 'on', 'social', 'media']",0,0
374,"['Ive', 'started', 'to', 'use', 'the', 'lower', 'again', 'after', 'the', 'warranty', 'replaced', 'the', 'trigger', 'part', 'This', 'AR15', 'is', 'not', 'your', 'Goto', 'gun', 'Theres', 'just', 'too', 'much', 'plastic', 'and', 'Im', 'going', 'to', 'have', 'to', 'convert', 'from', '556', 'to', 'a', '22', 'in', 'order', 'for', 'it', 'not', 'to', 'break', 'AGAIN', 'I', 'have', 'not', 'found', 'value', 'in', 'it', 'yet']",0,0
375,"['This', 'place', 'was', 'terrible', 'Healthy', 'is', 'great', 'but', 'no', 'seasoning', 'for', 'veggies', 'When', 'I', 'asked', 'how', 'the', 'veggies', 'are', 'seasoned', 'the', 'girl', 'looked', 'at', 'me', 'like', 'I', 'had', '5', 'heads', 'There', 'are', 'seasonings', 'that', 'can', 'be', 'added', 'such', 'as', 'ie', 'garlic', 'ginger', 'etc', 'that', 'add', 'flavor', 'and', 'are', 'healthy', 'The', 'sauces', 'are', 'disgusting', 'Sickos']",0,0
376,"['This', 'is', 'a', 'horrible', 'location', 'The', 'employees', 'joke', 'around', 'when', 'they', 'should', 'be', 'helping', 'customers', 'Multiple', 'times', 'the', 'pickle', 'which', 'is', 'supposed', 'to', 'be', 'included', 'is', 'left', 'off', 'Today', 'I', 'ordered', 'what', 'I', 'always', 'ordered', 'Hook', 'and', 'Ladder', 'and', 'they', 'left', 'off', 'the', 'lettucetomato', 'and', 'onion', 'They', 'werent', 'even', 'that', 'busy', 'I', 'dont', 'recommend', 'this', 'place', 'for', 'service', 'at', 'all', 'I', 'like', 'the', 'food', 'but', 'not', 'from', 'this', 'location']",0,0
377,"['Worst', 'service', 'ever', 'Called', 'and', 'ordered', 'pizza', 'fries', 'n', 'wings', 'specifically', 'asked', 'for', 'extra', 'ranch', 'even', 'paid', 'for', 'the', 'extra', 'ranch', 'food', 'got', 'delivered', 'we', 'asked', 'if', 'theres', 'ranch', 'and', 'they', 'said', 'yes', 'we', 'opened', 'no', 'ranch', 'no', 'sauce', 'whatsoever', 'not', 'even', 'napkins', 'or', 'plates', 'called', 'and', 'all', 'they', 'could', 'say', 'is', 'oh', 'well', 'wer', 'closed', 'if', 'u', 'ever', 'stop', 'by', 'see', 'the', 'manager']",0,0
378,"['Dont', 'waste', 'your', 'time1', 'they', 'dont', 'sell', 'regular', 'paper', 'and', 'hardly', 'have', 'poster', 'paper2', 'its', 'really', 'hard', 'to', 'find', 'any', 'thing', 'of', 'use', 'Most', 'things', 'are', 'archaic', 'and', 'not', 'in', 'a', 'cool', 'vintage', 'way3', 'the', 'owner', 'is', 'a', 'bitch', 'During', 'parking', 'day', '2010', 'she', 'waited', '3', 'hours', 'before', 'coming', 'out', 'and', 'telling', 'the', 'artist', 'i', 'find', 'what', 'you', 'are', 'doing', 'is', 'discussing', 'I', 'dont', 'support', 'your', 'tree', 'hugger', 'shit', 'extraordinarily', 'rude']",0,0
379,"['Came', 'a', 'Saturday', 'morning', 'wasnt', 'busy', 'Tables', 'were', 'clearing', 'out', 'and', 'we', 'were', 'yet', 'to', 'get', 'our', 'order', 'of', 'the', 'classic', 'breakfast', 'and', 'avocado', 'toast', 'Seemed', 'chaotic', 'and', 'it', 'was', 'absolutely', 'terrible']",0,0
380,"['I', 'like', 'the', 'gym', 'and', 'the', 'location', 'there', 'is', 'plenty', 'of', 'equipment', 'but', 'is', 'in', 'need', 'of', 'cleaning', 'The', 'mens', 'locker', 'room', 'and', 'restrooms', 'need', 'attention', 'The', 'gym', 'has', 'two', 'large', 'fans', 'over', 'some', 'of', 'the', 'equipment', 'and', 'thats', 'the', 'only', 'air', 'moving', 'when', 'the', 'gym', 'has', 'a', 'lot', 'of', 'people', 'its', 'very', 'warm', 'I', 'love', 'the', 'location', 'and', 'the', 'benefits', 'of', 'a', 'black', 'card', 'membership', 'Just', 'a', 'few', 'things', 'need', 'to', 'be', 'done']",1,1
381,"['What', 'a', 'complete', 'waste', 'of', 'my', 'time', 'money', 'and', 'patience', 'Service', 'was', 'adequate', 'food', 'was', 'cold', 'and', 'unappetizing', 'I', 'ordered', 'the', 'special', 'hangar', 'steak', 'with', 'asparagus', 'tips', 'and', 'shoestring', 'potatoes', 'It', 'sounded', 'good', 'but', 'what', 'I', 'received', 'was', 'far', 'from', 'it', 'The', 'cut', 'of', 'meat', 'was', 'unidentifiable', 'presliced', 'and', 'presented', 'rare', 'I', 'ordered', 'medium', 'and', 'cold', 'covered', 'in', 'a', 'pile', 'of', 'what', 'looked', 'and', 'tasted', 'like', 'the', 'scrapings', 'from', 'the', 'bottom', 'of', 'the', 'deepfryer', 'with', 'a', 'couple', 'of', 'spears', 'spears', 'not', 'tips', 'of', 'asparagus', 'chopped', 'up', 'and', 'thrown', 'in', 'I', 'sent', 'it', 'back', 'and', 'was', 'told', 'by', 'the', 'waitress', 'that', 'it', 'would', 'be', 'remade', 'It', 'was', 'not', 'The', 'steak', 'slices', 'had', 'been', 'microwaved', 'The', 'shoestring', 'potato', 'and', 'asparagus', 'mixture', 'had', 'been', 'recycled', 'as', 'well', 'Ohyeah', 'and', 'it', 'was', 'now', 'barely', 'warm', 'an', 'improvement', 'in', 'their', 'eyes', 'apparently', 'We', 'complained', 'to', 'the', 'manager', 'but', 'got', 'no', 'discount', 'or', 'accommodation', 'He', 'was', 'in', 'fact', 'cavalier', 'throughout', 'the', 'discussion', 'We', 'paid', 'our', 'full', 'bill', 'but', 'WILL', 'NOT', 'return']",0,0
382,"['I', 'wish', 'I', 'could', 'give', 'them', 'negative', 'stars', 'I', 'called', 'this', 'place', 'to', 'reserve', 'a', 'car', 'about', '5', 'days', 'ago', 'I', 'work', 'at', 'a', 'dealership', 'and', 'we', 'typically', 'recieve', 'discounts', 'because', 'we', 'refer', 'many', 'people', 'to', 'enterprise', 'The', 'lady', 'on', 'the', 'phone', '5', 'days', 'ago', 'told', 'me', 'i', 'would', 'pay', 'a', 'total', 'of', '9700', 'with', 'the', 'discount', 'I', 'even', 'mentioned', 'to', 'her', 'that', 'I', 'am', 'under', '25', 'years', 'old', 'and', 'if', 'it', 'would', 'change', 'the', 'price', 'She', 'said', 'it', 'wont', 'whatsoever', 'She', 'mentioned', 'there', 'would', 'be', 'a', '100', 'deductible', 'charge', 'that', 'would', 'he', 'returned', 'to', 'me', 'when', 'I', 'returned', 'the', 'vehicle', 'I', 'said', 'great', 'so', 'I', 'booked', 'it', 'Today', 'when', 'I', 'got', 'to', 'enterprise', 'The', 'guy', 'at', 'the', 'counter', 'told', 'me', 'the', 'complete', 'opposite', 'That', 'my', 'dealership', 'discount', 'only', 'goes', 'to', 'the', 'people', 'who', 'are', 'in', 'service', 'at', 'the', 'dealership', 'and', 'theres', 'a', 'charge', 'in', 'total', 'for', 'the', '3', 'days', 'I', 'was', 'renting', 'the', 'car', 'it', 'would', 'be', '198', 'because', 'im', 'also', 'not', '25', 'and', 'there', 'would', 'be', 'a', '300', 'deductible', 'fee', 'The', 'lady', 'at', 'the', 'time', 'of', 'booking', 'completely', 'lied', 'to', 'me', 'and', 'of', 'course', 'I', 'did', 'not', 'rent', 'the', 'car', 'I', 'will', 'make', 'sure', 'our', 'dealerships', 'or', 'any', 'friends', 'of', 'mine', 'do', 'not', 'make', 'any', 'business', 'with', 'enterprise']",0,0
383,"['We', 'found', 'this', 'store', 'on', 'yelp', 'Drove', 'from', 'Mississauga', 'to', 'Richmond', 'hill', 'to', 'check', 'them', 'out', 'It', 'was', 'a', '90', 'mins', 'drive', 'Upon', 'entering', 'the', 'store', 'we', 'noticed', 'a', 'lady', 'who', 'said', 'hi', 'and', 'then', 'right', 'away', 'she', 'goes', 'what', 'is', 'your', 'budget', 'Seriously', 'who', 'are', 'you', 'I', 'dont', 'even', 'know', 'you', 'and', 'you', 'havent', 'even', 'asked', 'us', 'what', 'we', 'want', 'and', 'now', 'you', 'wanna', 'know', 'how', 'much', 'I', 'can', 'afford', 'Well', 'it', 'depends', 'and', 'what', 'value', 'you', 'provide', 'So', 'I', 'we', 'said', 'between', '2k', 'to', '3k', 'and', 'she', 'goes', 'and', 'you', 'expect', 'to', 'find', 'a', 'dress', 'for', 'that', 'price', 'This', 'was', 'the', 'worst', 'customer', 'service', 'we', 'experienced', 'Too', 'much', 'attitude', 'To', 'concluded', 'if', 'you', 'like', 'to', 'be', 'treated', 'with', 'no', 'respect', 'then', 'go', 'for', 'it', 'No', 'wonder', 'this', 'place', 'has', '1', 'star', 'Not', 'only', 'I', 'wont', 'go', 'to', 'this', 'place', 'anymore', 'I', 'will', 'ensure', 'I', 'spread', 'the', 'word', 'too', 'Thanks', 'for', 'nothing']",0,0
384,"['I', 'love', 'Menards', 'but', 'hate', 'going', 'here', 'because', 'the', 'customer', 'service', 'is', 'horrible', 'I', 'dont', 'say', 'this', 'lightly', 'because', 'I', 'have', 'worked', 'in', 'customer', 'service', 'for', 'years', 'so', 'I', 'think', 'I', 'am', 'pretty', 'lenient', 'I', 'was', 'building', 'custom', 'shelves', 'out', 'of', 'piping', 'and', 'it', 'took', 'me', '25', 'minutes', 'to', 'just', 'find', 'an', 'employee', 'Once', 'I', 'found', 'him', 'he', 'was', 'extremely', 'rude', 'told', 'me', 'I', 'shouldnt', 'bother', 'with', 'the', 'shelves', 'and', 'went', 'on', 'his', 'way', 'maybe', 'because', 'Im', 'a', 'blonde', 'woman', 'After', 'wandering', 'around', 'the', 'store', 'for', 'over', 'an', 'hour', 'trying', 'to', 'find', 'everything', 'I', 'needed', 'I', 'ended', 'up', 'buying', 'what', 'I', 'could', 'find', 'and', 'going', 'to', 'a', 'different', 'store', 'I', 'understand', 'that', 'customer', 'service', 'is', 'not', 'everyones', 'cup', 'of', 'tea', 'but', 'its', 'not', 'like', 'I', 'was', 'asking', 'him', 'to', 'build', 'the', 'shelves', 'for', 'me', 'Just', 'a', 'point', 'in', 'the', 'right', 'direction', 'or', 'verification', 'that', 'they', 'didnt', 'have', 'any', 'more', 'piping', 'in', 'the', 'back', 'or', 'in', 'another', 'area', 'would', 'have', 'made', 'all', 'the', 'difference', 'PS', 'my', 'shelves', 'turned', 'out', 'amazing', 'If', 'anyone', 'is', 'thinking', 'about', 'building', 'some', 'I', 'can', 'help', 'you', 'out']",0,0
385,"['Just', 'terrible', 'service', 'sat', 'down', 'and', 'waited', 'for', 'about', '10', 'minutes', 'with', 'no', 'one', 'showing', 'up', 'to', 'fill', 'water', 'take', 'drink', 'orders', 'greet', 'etc', 'etc', 'Could', 'have', 'understood', 'if', 'it', 'was', 'busy', 'but', 'they', 'were', 'at', '10', 'full', 'at', 'max', 'Just', 'a', 'shame', 'would', 'have', 'liked', 'to', 'eat', 'here', 'but', 'not', 'with', 'that', 'level', 'of', 'service']",0,0
386,"['Evil', 'company', 'taking', 'advantage', 'of', 'signage', 'confusion', 'to', 'engage', 'in', 'predatory', 'clamping', 'and', 'towing', 'practices', 'with', 'their', 'partner', 'in', 'crime', 'United', 'Towing', 'I', 'spoke', 'to', 'Starbucks', 'Corporate', 'about', 'this', 'issue', 'and', 'they', 'claim', 'that', 'they', 'have', 'asked', 'Key', 'Man', 'repeatedly', 'to', 'put', 'up', 'better', 'signage', 'to', 'avoid', 'confusion', 'Key', 'Man', 'will', 'not', 'comply', 'because', 'they', 'are', 'Crooks', 'that', 'are', 'taking', 'advantage', 'of', 'the', 'situation']",0,0
387,"['If', 'youre', 'looking', 'for', 'wings', 'and', 'beer', 'dont', 'go', 'here', 'I', 'ordered', 'the', '20', 'Flavor', 'Fix', 'Combo', 'Too', 'much', 'breading', 'The', 'mild', 'was', 'oddly', 'sweet', 'it', 'didnt', 'taste', 'like', 'mild', 'at', 'all', 'The', 'BBQ', 'flavor', 'was', 'good']",1,1
388,"['This', 'is', 'a', 'pub', 'but', 'with', 'a', 'bit', 'of', 'familyrestaurant', 'atmosphere', 'at', 'the', 'same', 'time', 'especially', 'at', 'brunch', 'time', 'The', 'place', 'looks', 'clean', 'and', 'the', 'decor', 'is', 'cute', 'with', 'a', 'couple', 'of', 'old', 'school', 'video', 'games', 'scattered', 'around', 'Sunday', 'brunch', 'is', 'pretty', 'popular', 'with', 'most', 'dishes', 'coming', 'in', 'just', 'under', '10', 'I', 'wouldnt', 'say', 'that', 'any', 'of', 'it', 'is', 'anything', 'to', 'write', 'home', 'about', 'but', 'at', 'the', 'same', 'time', 'its', 'all', 'good', 'and', 'reasonably', 'priced']",2,2
389,"['Dont', 'go', 'here', 'Worst', 'service', 'ever', 'Bartender', 'refused', 'to', 'walk', '10', 'feet', 'to', 'the', 'adjacent', 'tap', 'to', 'get', 'the', 'beer', 'I', 'wanted', 'They', 'were', 'not', 'even', 'busy', 'I', 'asked', 'another', 'bartender', 'if', 'this', 'was', 'normal', 'and', 'he', 'actually', 'said', 'yes', 'Dont', 'waste', 'your', 'time', 'here']",0,0
390,"['Avoid', 'this', 'place', 'really', 'unhealthy', 'stuff', 'they', 'serve', 'and', 'bad', 'attitudes', 'of', 'servers', 'All', 'round', 'negative', 'experience', 'Go', 'to', 'Williams', 'Cafe', 'down', 'the', 'street', 'instead', 'Highly', 'recommend', 'Williams', 'Cafe', 'at', '245', 'Queens', 'Quay', 'W']",0,0
391,"['BB', 'is', 'located', 'in', 'the', 'Venetian', 'hotel', 'We', 'ate', 'here', 'before', 'we', 'saw', 'a', 'show', 'The', 'restaurant', 'was', 'odd', 'but', 'good', 'The', 'set', 'up', 'was', 'a', 'bit', 'strange', 'We', 'had', 'to', 'move', 'our', 'table', 'around', 'a', 'little', 'so', 'we', 'can', 'sit', 'closer', 'to', 'each', 'other', 'as', 'opposed', 'to', 'shouting', 'across', 'the', 'table', 'to', 'have', 'a', 'conversation', 'The', 'food', 'was', 'good', 'They', 'are', 'not', 'afraid', 'to', 'use', 'salt', 'so', 'let', 'that', 'be', 'a', 'warning', 'A', 'couple', 'items', 'were', 'a', 'little', 'too', 'salty', 'Very', 'professional', 'staff', 'The', 'dessert', 'was', 'good', 'too', 'I', 'wish', 'I', 'could', 'remember', 'what', 'I', 'ordered', 'but', 'whatever', 'it', 'was', 'it', 'was', 'good', 'but', 'a', 'little', 'salty']",2,2
392,"['Just', 'went', 'here', 'this', 'past', 'Sunday', 'Went', 'in', 'around', '1', 'and', 'had', 'no', 'problem', 'getting', 'a', 'seat', 'My', 'friends', 'went', 'two', 'weeks', 'ago', 'on', 'a', 'Wednesday', 'evening', 'and', 'the', 'wait', 'was', 'over', 'an', 'hour', 'and', 'half', 'I', 'think', 'the', 'atmosphere', 'is', 'pretty', 'cool', 'Its', 'very', 'different', 'compared', 'to', 'most', 'PGH', 'South', 'Hills', 'eateries', 'There', 'were', 'these', 'huge', 'garage', 'doors', 'that', 'I', 'assume', 'will', 'be', 'opened', 'in', 'the', 'warmer', 'months', 'but', 'it', 'did', 'make', 'it', 'very', 'chilly', 'Im', 'happy', 'I', 'had', 'my', 'coat', 'to', 'wear', 'during', 'lunch', 'The', 'beers', 'were', 'very', 'cool', 'a', 'bit', 'expensive', 'but', 'thats', 'expected', 'The', 'descriptions', 'of', 'the', 'beers', 'were', 'on', 'point', 'I', 'think', 'we', 'tried', 'all', 'but', '1', 'because', 'they', 'didnt', 'have', 'it', 'available', 'I', 'could', 'easily', 'crave', 'some', 'of', 'these', 'beers', 'The', 'food', 'was', 'lacking', 'I', 'think', 'the', 'owners', 'need', 'to', 'focus', 'more', 'on', 'getting', 'the', 'customers', 'substance', 'in', 'their', 'food', 'For', 'example', 'we', 'ordered', 'the', 'cheese', 'platter', '14', 'The', 'platter', 'came', 'with', '3', 'small', 'pieces', 'of', 'toasted', 'bread', 'scattered', 'walnut', 'bits', 'that', 'no', 'one', 'know', 'what', 'to', 'do', 'with', 'a', 'few', 'jumbo', 'olives', 'and', 'some', 'standard', 'cheeses', 'We', 'asked', 'for', 'more', 'toasted', 'bread', 'and', 'about', '10', 'minutes', 'later', 'we', 'got', '4', 'more', 'pieces', 'There', 'were', '5', 'of', 'us', 'An', 'appetizer', 'that', 'is', 'over', '9', 'should', 'be', 'able', 'to', 'feed', 'more', 'than', '3', 'people', 'They', 'were', 'also', 'out', 'of', 'anything', 'pretzel', 'which', 'was', 'a', 'letdown', 'understandable', 'since', 'this', 'is', 'still', 'a', 'new', 'business', 'My', 'pizza', 'was', 'pretty', 'amazing', 'though', 'All', 'of', 'the', 'pizzas', 'sounded', 'delicious', 'the', 'ingredients', 'were', 'very', 'fresh', 'Something', 'that', 'was', 'off', 'was', 'that', 'each', 'additional', 'topping', 'was', '2', 'Its', 'just', 'not', 'worth', 'it', 'here', 'Its', 'really', 'not', 'The', 'rest', 'of', 'the', 'table', 'ordered', 'sandwiches', 'Synopsis', 'nothing', 'to', 'write', 'home', 'about', 'The', 'chips', 'they', 'give', 'you', 'on', 'the', 'side', 'seemed', 'like', 'they', 'were', 'from', 'a', 'bag', 'The', 'ones', 'my', 'boyfriend', 'got', 'seemed', 'like', 'they', 'came', 'from', 'the', 'bottom', 'of', 'the', 'bag', 'When', 'everyone', 'was', 'done', 'eating', 'we', 'all', 'said', 'we', 'could', 'definitely', 'eat', 'more', 'This', 'also', 'goes', 'back', 'to', 'the', 'substance', 'point', 'I', 'made', 'Im', 'not', 'sure', 'if', 'this', 'place', 'wants', 'the', 'customers', 'to', 'leave', 'more', 'room', 'for', 'the', 'beer', 'or', 'not', 'If', 'thats', 'the', 'case', 'then', 'they', 'need', 'to', 'lower', 'the', 'food', 'prices', 'This', 'place', 'needs', 'some', 'time', 'to', 'figure', 'out', 'how', 'to', 'be', 'coolurban', 'while', 'also', 'catering', 'to', 'the', 'area', 'We', 'like', 'to', 'eat', 'a', 'lot', 'I', 'like', 'that', 'they', 'have', 'different', 'options', 'outside', 'of', 'usual', 'wings', 'mozzarella', 'sticks', 'and', 'fried', 'zucchini', 'selection', 'that', 'are', 'a', 'staple', 'of', 'the', 'South', 'Hills', 'but', 'dont', 'cheat', 'us', 'I', 'have', 'high', 'hopes', 'for', 'this', 'place', 'Im', 'definitely', 'coming', 'back', 'in', 'a', 'few', 'months', 'and', 'Im', 'sure', 'its', 'going', 'to', 'be', 'much', 'more', 'satisfying']",1,1
393,"['My', 'family', 'has', 'been', 'looking', 'forward', 'to', 'giving', 'this', 'new', 'BBQ', 'restaurant', 'here', 'in', 'Surprise', 'a', 'try', 'for', 'a', 'long', 'time', 'After', 'countless', 'delays', 'and', 'missed', 'opportunities', 'due', 'to', 'the', 'restaurant', 'being', 'closed', 'we', 'had', 'our', 'chance', 'Since', 'there', 'are', 'three', 'of', 'us', 'we', 'decided', 'on', 'the', 'family', 'meal', 'with', 'slaw', 'and', 'beans', 'as', 'sides', 'Our', 'first', 'choice', 'was', 'cheesy', 'potatoes', 'but', 'as', 'often', 'is', 'the', 'case', 'mentioned', 'in', 'other', 'reviews', 'they', 'were', 'out', 'of', 'something', 'Overall', 'I', 'will', 'say', 'the', 'menu', 'is', 'pretty', 'limited', 'and', 'you', 'shouldnt', 'expect', 'to', 'find', 'the', 'variety', 'you', 'would', 'find', 'at', 'a', 'Rudys', 'or', 'Honey', 'Bears', 'As', 'for', 'the', 'food', 'put', 'it', 'this', 'way', 'We', 'ended', 'up', 'throwing', 'most', 'of', 'everything', 'out', 'and', 'going', 'to', 'plan', 'B', 'The', 'positive', 'was', 'the', 'lean', 'quality', 'of', 'the', 'pulled', 'pork', 'Thats', 'where', 'it', 'ends', 'however', 'The', 'meat', 'had', 'absolutely', 'no', 'flavor', 'the', 'store', 'bought', 'hamburger', 'rolls', 'they', 'give', 'you', 'tasted', 'stale', 'the', 'BBQ', 'sauce', 'tasted', 'only', 'like', 'ketchup', 'the', 'beans', 'had', 'no', 'flavor', 'or', 'texture', 'and', 'the', 'slaw', 'was', 'dry', 'and', 'loaded', 'with', 'ground', 'pepper', 'I', 'rate', 'Got', 'Que', 'a', 'two', 'out', 'of', 'five', 'based', 'on', 'the', 'lean', 'quality', 'of', 'the', 'pork', 'and', 'friendly', 'staff', 'Overall', 'however', 'I', 'just', 'literally', 'throw', '25', 'in', 'the', 'trash', 'and', 'just', 'dont', 'see', 'a', 'reason', 'to', 'return', 'Sadly', 'if', 'you', 'want', 'quality', 'Que', 'you', 'will', 'have', 'to', 'keep', 'making', 'the', 'drive', 'to', 'outside', 'of', 'Surprise']",1,1
394,"['I', 'would', 'like', 'to', 'start', 'by', 'saying', 'that', 'I', 'had', 'a', 'great', 'initial', 'meeting', 'with', 'Dr', 'Cry', 'She', 'is', 'very', 'friendly', 'It', 'was', 'the', 'follow', 'up', 'service', 'that', 'was', 'beyond', 'frustrating', 'I', 'was', 'starting', 'the', 'family', 'planning', 'process', 'after', 'trying', 'to', 'get', 'pregnant', 'for', '2', 'years', 'I', 'was', 'treated', 'like', 'I', 'was', 'a', 'very', 'low', 'priority', 'The', 'front', 'staff', 'was', 'very', 'dismissive', 'when', 'they', 'called', 'to', 'cancel', 'my', 'followup', 'blood', 'work', 'appointment', '4', 'times', 'I', 'had', 'blood', 'work', 'done', 'in', 'October', 'saw', 'another', 'specialist', 'they', 'referred', 'me', 'to', 'in', 'December', 'My', 'appointments', 'were', 'canceled', 'in', 'Feb', 'March', 'April', 'and', 'the', 'last', 'one', 'in', 'May', 'My', 'blood', 'work', 'was', 'not', 'even', 'current', 'at', 'this', 'point', 'That', 'was', 'when', 'I', 'decided', 'I', 'was', 'done', 'with', 'this', 'clinic', 'I', 'am', 'at', 'the', 'age', 'that', 'I', 'have', 'a', 'very', 'little', 'window', 'to', 'get', 'pregnant', 'and', 'they', 'wasted', 'about', '8', 'months', 'of', 'that', 'time', 'Now', 'that', 'I', 'have', 'a', 'new', 'doctor', 'and', 'clinic', 'I', 'can', 'tell', 'you', 'that', 'this', 'service', 'of', 'this', 'clinic', 'was', 'so', 'sub', 'par', 'I', 'am', 'not', 'one', 'to', 'write', 'reviews', 'but', 'feel', 'like', 'other', 'women', 'should', 'be', 'aware', 'before', 'they', 'choose', 'this', 'clinic', 'Especially', 'if', 'you', 'have', 'a', 'small', 'window', 'of', 'time', 'to', 'work', 'with']",0,0
